1|2933630948|1043013166|
2|1461799693|28333636|
3|1286920827|598052109|
4|3149964184|1000534078|
5|2831545023|866463537|
6|2042543698|774808343|
7|1798913612|204093466|
8|2680934535|833362093|
9|2336768912|100182874|
10|4281515073|1487048360|
11|3846114071|452069729|
12|2034722292|1158229442|
13|1741055939|594959945|
14|2603419946|1586052859|
15|2476909060|1056828466|
16|2128104687|1670875345|
17|1910496504|2717611286|
18|2493621373|1913981408|
19|3073176955|3497121469|
20|1423227056|1838701226|
21|1464940975|3454124197|
22|2989217222|1436215447|
23|2971747832|3622728654|
24|1348180739|1242853301|
25|2060192820|3933008126|
26|2486592405|1401347548|
27|2663080067|4058162901|
28|1992756808|781174502|
29|2093136967|3972666857|
30|2561688202|822702447|
31|4231452060|4249654954|
32|416070271|545518429|
33|443546376|3268878466|
34|4011702257|1032167984|
35|4162338767|3688182201|
36|258003748|101454090|
37|351355451|2254015441|
38|3372456674|463378219|
39|3599043316|3160082658|
40|738157623|59778049|
41|821585760|2715049838|
42|3415083181|1007826776|
43|3507207075|3192319316|
44|99829192|631214450|
45|393663486|2404281917|
46|3875847454|2998207047|
47|4144487976|2462636319|
48|53260699|3409139757|
49|295772301|2571356964|
50|2170149957|3333025044|
51|2614905945|2756012588|
52|1688241280|3651759774|
53|2074936726|3184392539|
54|2262263922|3760643263|
55|2370857222|2723917683|
56|1622085103|4255436741|
57|1327676865|3662683208|
58|2824487721|4020922600|
59|2874135605|3453130336|
60|1312275452|3527080666|
61|1220466922|3562938627|
62|2890184250|3388058067|
63|2227381614|3917230747|
64|1823595143|3572960937|
65|1723157433|4143157428|
66|180978629|2910690432|
67|7078897|4016636356|
68|3902566160|3002672546|
69|2149154310|4066997999|
70|1700987790|2884777887|
71|1718661762|3253204183|
72|2265078347|3194261717|
73|2223430229|1550149596|
74|1946088637|2246968164|
75|1694226313|74109116|
76|2978984056|2582540622|
77|2869568334|1006289539|
78|1475403234|2254566967|
79|1266109438|578054571|
80|3070330167|3217253661|
81|2902787633|1031208848|
82|1902995953|2731398936|
83|1876981989|83857104|
84|2602050564|2975192610|
85|2342106466|293145963|
86|2128829579|3427950922|
87|1777130934|242458435|
88|4237750623|3319329649|
89|3876831721|669329444|
90|485408540|3663366225|
91|123939849|980167452|
92|4196123520|3797290602|
93|4045292702|544119063|
94|410290775|4258569510|
95|855578714|1574964783|
96|3557123763|3830132229|
97|3598744965|1312976204|
98|922296932|3511232701|
99|888189761|1397749620|
100|3498597352|3468794326|
101|4096646134|1792370267|
102|283113275|1464273646|
103|442025518|1968427099|
104|4146510847|709650669|
105|4164102889|1817826080|
106|390316032|836435921|
107|2093441917|1373134856|
108|2436861076|743599290|
109|2663260090|1247213235|
110|2076991827|1012192922|
111|2026599366|1582601687|
112|2612083975|64999841|
113|3107240453|25822972|
114|1304450508|444425129|
115|1598342289|940216548|
116|2939091064|91353810|
117|3072966734|620835279|
118|1264303295|1021546998|
119|1373121930|1049045695|
120|2300757099|560727901|
121|2477745533|51222676|
122|1725401588|1046910053|
123|4090960377|303632296|
124|112027440|1340487470|
125|354579490|227700139|
126|2161654723|1382555934|
127|2539633910|605355715|
128|1613845007|1483444789|
129|2067579185|975063545|
130|2252668568|1710557513|
131|2562838404|2747190096|
132|1144693596|2121625450|
133|1286677450|3727809122|
134|2764819211|1669070402|
135|2934733343|3240323375|
136|1251379159|1526287449|
137|1209734813|3501059861|
138|2833736308|1299369777|
139|2289201728|3987053620|
140|1828797600|1416026114|
141|1845934998|4129425246|
142|2407289967|703359662|
143|2231355251|3953701223|
144|1796069883|845867413|
145|76073957|3551146605|
146|3924862268|778280669|
147|3807453736|3426099288|
148|260296136|834735358|
149|17136890|3585447218|
150|3891232787|5223878|
151|3307737407|2193298955|
152|828275863|492648109|
153|660307329|3141100705|
154|3542299968|114303129|
155|3416696148|2796681088|
156|928275204|995791762|
157|701925394|3114750170|
158|4104970235|2723942826|
159|4020489351|2150417143|
160|349807231|3184944833|
161|257696845|2645219781|
162|4205890220|3294098913|
163|3913120184|2409787052|
164|2017953392|3523827546|
165|1799427966|2986667158|
166|2621406135|3414935126|
167|2393922539|3113196959|
168|2118791939|3859140901|
169|1693426229|2761756605|
170|3096928196|4177816333|
171|2761854704|3708922048|
172|1491386393|3767445559|
173|1383318274|3264429034|
174|3212881051|3709378334|
175|2953132943|3684444507|
176|1467598158|3457289596|
177|1962702681|3994455633|
178|2433517882|3549867619|
179|2525565468|4120272168|
180|4092820981|2854041675|
181|4176501962|3918030594|
182|1401107553|3023767856|
183|2030478423|3591108135|
184|2516474022|2914093584|
185|2674624949|3481620765|
186|1998570622|2451658923|
187|2132460896|1384498004|
188|2606804393|2335076259|
189|3118939630|17559662|
190|1494344461|2662137028|
191|1536520251|1016624719|
192|2934808538|2174899964|
193|3152026877|630367541|
194|1318613526|3089809879|
195|1427719432|974558744|
196|2297641601|2779640559|
197|2541530002|60559514|
198|1745246017|3216470188|
199|1929547607|532324771|
200|2390672190|3258294676|
201|3505635841|70335177|
202|67873770|3518601147|
203|346962628|832637168|
204|3839157869|3434747099|
205|4141839994|783257554|
206|44406969|3845433312|
207|271653823|657284335|
208|3234428022|4205195624|
209|3628352365|1520463525|
210|624442758|3819831891|
211|1044230128|1101719940|
212|3343859969|3727264051|
213|3435692598|1546410942|
214|725011925|3315818252|
215|213114051|1844890326|
216|3921847306|1367698980|
217|3938923780|1945627117|
218|264239310|772664623|
219|154040728|1786347369|
220|2950471033|932863839|
221|2237341019|1442556994|
222|1763799857|714131572|
223|1730429967|1291163450|
224|2337356774|286452300|
225|2211752176|1365512465|
226|1865172578|211712299|
227|1101636724|250520097|
228|2765867701|496283139|
229|2816007587|1072181546|
230|1152557673|34835608|
231|1195324263|576853846|
232|2999451530|998839728|
233|2705817596|969377397|
234|1883214622|663332547|
235|1798439464|97342557|
236|2487778257|2080846063|
237|248466127|509310822|
238|4128318981|1099174868|
239|2895947547|55697454|
240|2028208322|1586135252|
241|1826661268|986731165|
242|2559233398|1327134399|
243|2315377472|761186737|
244|2130421165|1922332039|
245|1752970755|3025989322|
246|3171351017|2039998124|
247|2752215295|3654450410|
248|1501009022|1679643288|
249|1190331496|3259665857|
250|3137428666|1572458963|
251|2961591724|3729362649|
252|1543249989|1135864683|
253|1890558331|3787921586|
254|2514292097|1512339520|
255|2539175351|4031097734|
256|2007024402|766414624|
257|1998705668|3980994733|
258|3545414607|883854618|
259|4048926912|3603570325|
260|288355849|689970711|
261|464026911|3411316190|
262|4150170364|379824421|
263|4225435531|3528882174|
264|380853114|263007052|
265|1035881292|2917037637|
266|3502581671|309664374|
267|3745949240|3027886377|
268|951847909|32737631|
269|993245939|2691912474|
270|3729375792|1039757181|
271|4182561383|3152400402|
272|202423438|2792913952|
273|345882528|2255349545|
274|3966234699|4227261962|
275|4141966196|2573890881|
276|176922013|3270791611|
277|1350568875|2162202210|
278|2298103064|3714765521|
279|2424260111|3177349470|
280|1694968258|3303792872|
281|1980670172|2926448981|
282|2272529431|4058083810|
283|2498936080|3019221549|
284|1124123889|3997669063|
285|1418188167|3664979982|
286|2717497700|3889005757|
287|3136067907|3296272310|
288|1201469354|3654817684|
289|1494836276|3724119197|
290|2279840767|3226644654|
291|2371947752|3799477977|
292|1628652093|3713278639|
293|1863598187|4218714594|
294|191770240|2933791189|
295|199998911|4008364746|
296|2938045014|3009384440|
297|2308617080|3513403569|
298|1827724179|2857463386|
